gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.43991649313097614,1,0,0.9621754209229036,1,0,0.5164302571326987,0.9852649495916066,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,1.0436161483629645,1,0,-1.343120586053193,-0.3788191694523661,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,1,1,-0.4223169455581282,1,0,-1.3132082400502028,-0.7622222548247973,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,1,1,-0.9109613101984924,1,0,-1.2849576910473786,-0.9078443490272228,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.7888002190384014,1,0,-1.4876969250676457,-0.8889048679258615,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,0,0,0.10704778280226633,1,0,0.682609957149311,0.2805970530895557,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.06632741908223598,1,1,0.17410007509847744,0.059239108468982185,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,2.273158691738958,0,0,-1.1552834925186746,1,1,0.9817334171792131,-0.8200340275572746,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,0,-1.46443176706532,-0.34868817679110936,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0.18407085709947407,-0.9489681873626964,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.0331224013585834,1,1,1.0166311541827018,-0.7156461416268107,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,2.273158691738958,1,0,-0.21871512695797646,1,1,0.356897745116751,-0.1712795408801052,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-1.1552834925186746,1,1,0.15914390209698223,-0.8816425261049432,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,0.18848851024232702,1,0,-1.4926823160681442,-0.6611896149635723,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.46303730927815856,1,0,-1.4876969250676457,-0.8230140158424538,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,2.273158691738958,1,0,0.8400143297628127,1,1,1.0332491241843629,1.2071526699073232,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,0,0,-0.5851984004382496,1,1,0.8421424691652587,-0.2954236454419426,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0.13920233809498894,-0.9545529061489952,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.015113308357824713,1,1,1.156222102196656,0.4073679621398104,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,2.273158691738958,1,0,-0.38159658183809786,1,1,-1.462769970065154,-0.7932141329906615,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,-0.4856333339674735,-0.9364080885903484,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.5729808767233588,0,0,-0.20312784393923258,0.8226238111827131,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.9516816739185228,1,1,1.0349109211845293,-0.6421176899384251,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.5072366949696331,-0.9855668583021571,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.5851984004382496,1,0,-0.24301097194321938,-0.56997989944979,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.8295205827584317,1,0,-0.3693075439558449,-0.6999956846327954,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1,-0.43991649313097614,1,0,1.5729808767233588,1,1,0.5097830691320341,1.458420867316177,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,-0.43991649313097614,0,0,1.2879383306831464,1,1,-1.341458789053027,-0.30052273650769373,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,0,1,-0.8213163280010305,-0.9357017209968245,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.38159658183809786,1,1,-1.504314895069307,-0.7998363291799486,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,0.26992923768238775,1,0,-0.45572098796448335,-0.09532295058898103,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.1779947632379461,1,0,-0.34604238595351905,-0.3776713221128896,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,2.273158691738958,0,0,-1.1145631287986442,1,1,0.6626683931473177,-0.8341393054404563,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,2.273158691738958,1,0,0.5142514200025698,1,1,0.7091987091519689,0.6973318592813992,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,0.18848851024232702,1,1,0.1857326540996401,0.11963353771528153,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2.273158691738958,1,0,1.125056875803025,1,1,1.503537675231376,1.9365213581954157,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,2.273158691738958,0,0,-0.9924020376385531,1,1,1.1911198392001445,-0.6456716018933426,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,0.5956921474426305,1,0,1.001674981181207,1.0301192917803788,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,-0.43991649313097614,1,1,-0.2594354906780068,1,1,0.6310942501441613,-0.09329214375759967,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,2.273158691738958,1,1,-1.1960038562387048,1,1,0.7823177771592784,-0.8865650252723134,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,0.7178532386027215,1,1,0.1657910900976468,0.5632323864483333,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,1,-0.21871512695797646,1,0,0.22727757910379318,-0.14340009492320616,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,2.273158691738958,0,0,-0.9924020376385531,1,1,0.9086143491719036,-0.6851619651687919,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,1,0,1.2064976032430856,1,0,-1.3663857440555187,-0.3819536756486287,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,0.5679459641378485,1.6080825011940678,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,1.369379058123207,1,0,-1.3181936310507012,-0.2579199410232794,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.4508197855632678,1,1,1.6597465932469917,2.458129678038271,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,0,0,-0.518869273970796,-0.7207231587052642,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,0.9621754209229036,1,1,0.5363718211346925,1.004623836451623,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,-0.43991649313097614,1,0,0.22920887396235737,1,1,0.4881797081298748,0.32278044281531526,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.273158691738958,0,0,-0.748079855318371,1,0,0.8537750481664219,-0.44846259937636984,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,0,1,-0.6666391278783103,1,1,-1.5109620830699715,-0.8483328792728286,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,0.18074726309914202,-0.5454115515875344,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.015113308357824713,1,1,0.1657910900976468,0.029130189795023124,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,-0.3493659799538514,-0.8097475494765819,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,1,0.43281069256250915,1,1,1.1479131171958254,0.8511875507458384,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,0.7992939660427822,1,0,0.3070438351117673,0.7044838311658295,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,-0.4823097399671412,-0.940182740418242,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.13727439951791576,1,1,-1.4943441130683104,-0.7548053950927957,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9987450287188385,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,2.273158691738958,0,0,-0.8295205827584317,0,1,-0.7016669439890695,-0.7747823535971454,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.6666391278783103,0,1,-0.9725398550161476,-0.763414250138869,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,0.3106496014024181,1,1,0.531386430134194,0.4091338811236203,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,-1.1145631287986442,0,0,-0.8395960950028577,-0.9143782492673196,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,0.3106496014024181,1,1,1.074794049188516,0.629123238531741,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
